step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
591,TRANSFER,90138.02,C7313708826,3914.59,0.0,C7818309669,211329.27,290273.12,0,0
592,CASH_OUT,305754.5,C819111143,0.0,0.0,C635471876,10000000.0,10282055.0,0,0
136,CASH_OUT,417760.65,C6210156950,0.0,0.0,C3713304135,745407.43,1141935.33,0,0
1,PAYMENT,29679.56,C241821953,43596.77,13923.84,M7422649748,217297.9,243157.36,0,0
55,CASH_IN,33265.07,C4650996480,178372.98,145164.74,M733906231,0.0,28743.17,0,0
694,CASH_IN,47309.62,C7474798050,9176.78,0.0,M7717196638,0.0,43729.46,0,0
697,PAYMENT,845.98,C685023822,88279.67,87390.36,M478249671,241945.03,242679.89,0,0
251,CASH_OUT,208203.48,C3883894473,0.0,0.0,C5833211805,38080.79,239188.69,0,0
34,PAYMENT,114260.71,C6610755513,11777.47,0.0,M8510619828,0.0,114115.3,0,0
67,CASH_OUT,6184.72,C9870768325,0.0,0.0,C929074919,15389.48,21015.73,0,0
247,PAYMENT,30050.04,C8720790347,0.0,0.0,M8439431764,1269.49,28860.15,0,0
486,CASH_IN,13741.09,C9561424895,0.0,0.0,M4446053328,0.0,12632.09,0,0
380,TRANSFER,973528.82,C4485502060,5763.68,0.0,C8937197990,0.0,907869.7,0,0
179,CASH_OUT,9970.64,C3576546377,0.0,0.0,C419380315,101778.84,111043.9,0,0
394,CASH_OUT,23095.09,C873126131,0.0,0.0,C1286174563,0.0,19875.14,0,0
305,PAYMENT,72588.84,C542148896,66539.04,0.0,M2216488112,0.0,65613.54,0,0
247,CASH_IN,94091.01,C502323742,14227.09,0.0,M6794565758,0.0,83888.63,0,0
16,CASH_IN,167533.81,C8516962679,9714.78,0.0,M4629069661,0.0,167302.67,0,0
164,CASH_OUT,56796.92,C7297091951,14276.74,0.0,C234681714,7523.93,63586.43,0,0
382,CASH_OUT,38724.34,C2374044253,38732.25,0.0,C3285268896,100642.83,138783.59,0,0
360,PAYMENT,1388837.46,C9875809163,0.0,0.0,M7734820606,0.0,1318502.46,0,0
501,CASH_OUT,7654.61,C6105793122,230766.03,223036.75,C711373874,492863.83,500123.59,0,0
170,CASH_IN,419933.51,C4600687948,0.0,0.0,M8505367598,0.0,415375.86,0,0
722,PAYMENT,199192.27,C7509332365,0.0,0.0,M5050459488,0.0,184340.8,0,0
30,CASH_IN,27932.63,C7541639921,785.02,0.0,M2749407246,23222.85,51144.71,0,0
611,PAYMENT,9015.76,C7017973163,910313.02,901312.88,M8084534860,478485.13,486866.64,0,0
6,CASH_IN,25469.41,C4770029129,0.0,0.0,M4239208999,0.0,22347.96,0,0
424,CASH_OUT,172298.05,C2562169226,48161.89,0.0,C9368437129,0.0,160458.28,0,0
303,CASH_IN,58322.31,C7344508116,663684.11,605343.87,M3200635992,20228.74,70867.27,0,0
379,CASH_OUT,228621.9,C1542059065,20462.19,0.0,C9458622037,0.0,208501.11,0,0
253,PAYMENT,17684.69,C3856924979,18570.34,853.2,M1834152151,1666724.27,1681947.62,0,0
597,CASH_OUT,47864.44,C1720719069,0.0,0.0,C3664654071,98346.58,140811.66,0,0
274,PAYMENT,13489.18,C6390276904,33534.04,20008.91,M5359010147,0.0,13319.73,0,0
706,CASH_OUT,5734.44,C5915541635,461565.08,455744.65,C4478169077,692502.59,698223.99,0,0
78,CASH_OUT,8776.97,C2639127020,3567.11,0.0,C9642147475,0.0,8273.67,0,0
660,TRANSFER,45871.79,C2717747988,776.71,0.0,C4018988262,575765.84,620800.23,0,0
391,CASH_OUT,121310.82,C3137403146,326046.1,204686.73,C6598284710,117024.04,234621.31,0,0
96,CASH_IN,192980.29,C264175825,42012.69,0.0,M5203916486,27244.02,217476.88,0,0
629,TRANSFER,170600.5,C9735194937,957319.62,786723.93,C3320488504,0.0,160787.65,0,0
307,CASH_OUT,268773.4,C3415050485,12923.41,0.0,C1983023824,11902.62,243923.47,0,0
268,CASH_IN,39824.84,C7403456024,165427.3,125581.73,M7149180851,17965.39,54325.21,0,0
636,CASH_OUT,2673.94,C4600005242,0.0,0.0,C4802578813,0.0,2627.02,0,0
317,CASH_OUT,11675.39,C6448454224,0.0,0.0,C142917207,170843.13,181277.02,0,0
27,PAYMENT,26460.53,C3085987382,741627.31,715121.62,M679194310,0.0,25074.33,0,0
300,TRANSFER,303497.27,C567522111,24172.75,0.0,C3944179622,0.0,274687.63,0,0
277,CASH_OUT,6770843.13,C8777847913,181666.17,0.0,C7027358930,0.0,6005681.6,0,0
202,PAYMENT,257279.69,C7396682630,0.0,0.0,M2195438306,0.0,236324.57,0,0
658,PAYMENT,1375.46,C4683985259,409712.91,408321.54,M1677949734,1284594.19,1285903.54,0,0
541,CASH_IN,424119.23,C1400372275,88585.21,0.0,M6445437695,0.0,393526.48,0,0
348,CASH_OUT,660231.1,C8081343609,0.0,0.0,C1303300153,2892.98,616069.96,0,0
680,PAYMENT,13748.42,C8285829370,0.0,0.0,M1229663192,251972.71,264074.86,0,0
582,PAYMENT,223316.67,C7500102171,11825.2,0.0,M2157335408,2892.97,203367.04,0,0
224,PAYMENT,1715.37,C9378899554,301609.28,299831.87,M5070728079,1465980.98,1467670.17,0,0
360,TRANSFER,216643.12,C4546200528,9255.06,0.0,C9003426906,58168.29,270901.78,0,0
142,CASH_IN,111181.51,C626218706,0.0,0.0,M8887169887,77897.17,183772.79,0,0
468,CASH_OUT,183919.33,C7078928406,0.0,0.0,C4028977903,1866183.58,2046517.05,0,0
142,PAYMENT,18913.98,C3383694946,159671.43,140781.29,M7198076713,2677.24,21527.46,0,0
162,PAYMENT,146089.3,C7955466441,30668.69,0.0,M7528490648,0.0,127872.92,0,0
474,CASH_OUT,51592.25,C6657966028,20437.09,0.0,C3137671574,494.99,46523.62,0,0
490,PAYMENT,24755.12,C6580431755,0.0,0.0,M9878353273,1894249.44,1917713.54,0,0
8,PAYMENT,1699.5,C3342923783,0.0,0.0,M8026023969,5516.58,7027.19,0,0
92,PAYMENT,20277.08,C8137296022,0.0,0.0,M854682762,12892.88,31844.64,0,0
43,TRANSFER,20472.62,C5911175429,0.0,0.0,C9446530042,489816.43,507824.89,0,0
270,CASH_OUT,5351.75,C8260296802,20796.23,15329.21,C4548207576,0.0,4778.76,0,0
328,TRANSFER,174346.58,C4676718684,0.0,0.0,C6211405777,0.0,152952.03,0,0
445,PAYMENT,6007.85,C4480410213,0.0,0.0,M6681900022,0.0,5448.37,0,0
603,PAYMENT,77695.34,C9962000693,49448.44,0.0,M3334626593,243069.31,313315.57,0,0
22,CASH_IN,13921.0,C3463810266,0.0,0.0,M465007937,0.0,13193.53,0,0
460,PAYMENT,121316.15,C8271353196,8705.39,0.0,M2993278392,11989.11,117970.75,0,0
721,PAYMENT,27593.46,C3385378035,33976.35,6379.46,M4158720577,0.0,26677.5,0,0
509,PAYMENT,30938.2,C3025570775,92137.35,61248.58,M7558215152,0.0,27079.4,0,0
473,PAYMENT,130700.42,C1039327033,0.0,0.0,M8566055030,0.0,111704.56,0,0
672,TRANSFER,253834.47,C5029468563,14950.15,0.0,C203425859,24893.25,266085.49,0,0
127,CASH_IN,107576.04,C980401769,0.0,0.0,M4015808766,0.0,97501.83,0,0
178,CASH_OUT,47492.86,C3829553736,0.0,0.0,C6149702073,146866.21,192279.17,0,0
137,CASH_OUT,51726.76,C236101505,0.0,0.0,C9930609309,0.0,50714.73,0,0
329,PAYMENT,307556.97,C4867518772,33589.68,0.0,M9553432378,68390.46,336100.21,0,0
381,CASH_OUT,2631.83,C9106685351,0.0,0.0,C7683775408,352122.09,354700.48,0,0
169,PAYMENT,12066.07,C478427704,30281.89,18211.34,M5046346887,15125.17,25499.63,0,0
69,CASH_OUT,402933.7,C118464290,56404.9,0.0,C226528171,186680.51,565526.83,0,0
270,PAYMENT,19500.02,C390203886,0.0,0.0,M714294673,0.0,16652.36,0,0
694,CASH_OUT,10663.48,C7692212807,27461.61,16800.12,C958689255,0.0,10368.31,0,0
558,CASH_OUT,521889.99,C417067350,0.0,0.0,C6631445134,0.0,475721.31,0,0
126,PAYMENT,5399.0,C6412214566,13043.47,7636.72,M567975267,0.0,4964.94,0,0
640,PAYMENT,10052.94,C5261645361,1727.22,0.0,M4647277499,0.0,9612.7,0,0
165,TRANSFER,591250.2,C1154456651,0.0,0.0,C2968960820,102888.09,613188.73,0,0
307,CASH_IN,51882.52,C3523774411,8331.42,0.0,M3591928840,9429.3,58782.14,0,0
263,PAYMENT,73883.3,C3351542173,0.0,0.0,M7158389216,40657.27,113130.32,0,0
71,CASH_OUT,1258.14,C7373055315,829345.96,828042.68,C854577356,0.0,1090.76,0,0
104,CASH_IN,56860.09,C3777591601,0.0,0.0,M564164514,0.0,55921.79,0,0
98,TRANSFER,220272.49,C903368719,0.0,0.0,C867408007,0.0,215197.18,0,0
692,CASH_IN,403365.19,C9367478330,955348.23,551992.92,M3184884794,0.0,368543.42,0,0
223,CASH_OUT,86366.9,C7992902314,22502.82,0.0,C5068534119,11517.61,93723.18,0,0
48,DEBIT,13348.45,C2978268539,392.84,0.0,M7204043584,52515.64,65294.94,0,0
86,CASH_OUT,663014.91,C9250934963,17040.45,0.0,C7723901914,0.0,576338.78,0,0
184,CASH_IN,20613.29,C1390792803,2624153.08,2603534.22,M9745673482,0.0,17707.62,0,0
399,TRANSFER,2447.0,C2733547041,1913551.4,1911056.78,C8880170227,107476.19,109784.18,0,0
258,CASH_OUT,4313.07,C6523286233,46492.23,42159.85,C1509593190,339478.06,343414.61,0,0
244,TRANSFER,247406.65,C1266590802,21764.97,0.0,C9462220415,0.0,210346.26,0,0
683,CASH_OUT,18053.88,C3158275143,130578.83,112516.65,C4269464421,5859.9,23582.82,0,0
276,TRANSFER,7126868.23,C1627888061,363797.24,0.0,C1977691859,0.0,7028369.4,0,0
611,CASH_OUT,32175.56,C4991876477,139522.25,107389.9,C5558515075,14491.34,46630.46,0,0
487,TRANSFER,133926.14,C2490722597,36229.99,0.0,C2541438724,0.0,131359.58,0,0
74,CASH_OUT,50569.61,C3515779088,0.0,0.0,C9619847559,0.0,49871.15,0,0
275,CASH_IN,43402.95,C9414205159,1267.84,0.0,M6711849416,337269.14,375708.76,0,0
154,PAYMENT,9603.77,C3825392905,0.0,0.0,M5372095114,8887850.48,8896344.32,0,0
530,PAYMENT,99304.61,C7582437250,6949.26,0.0,M2403352186,0.0,88195.9,0,0
396,CASH_OUT,65796.68,C9866805467,27888.38,0.0,C3076172778,0.0,61204.84,0,0
153,CASH_IN,903315.81,C3934842706,0.0,0.0,M6298155744,428472.16,1319552.67,0,0
447,CASH_OUT,5859.61,C5307256666,325179.52,319318.42,C6893037347,0.0,5078.03,0,0
217,PAYMENT,42694.35,C7875749517,0.0,0.0,M8030309273,11530.27,47955.01,0,0
633,CASH_OUT,23041.14,C8578545184,115976.44,92887.16,C3018129212,265105.25,285997.43,0,0
586,TRANSFER,175377.3,C3687251745,100449.8,0.0,C5461131029,88483.12,249076.6,0,0
510,CASH_OUT,35165.35,C7298408158,0.0,0.0,C2846311402,744921.8,775863.89,0,0
337,CASH_OUT,289616.51,C5887082020,0.0,0.0,C4440242482,197523.12,485511.09,0,0
511,CASH_OUT,236269.93,C6922346085,69292.69,0.0,C6586440782,0.0,211147.46,0,0
238,PAYMENT,90547.3,C2447973149,60512.08,0.0,M8683283889,4707.58,91871.6,0,0
119,CASH_OUT,54144.64,C6680613103,50324.26,0.0,C9151822277,223151.04,273780.12,0,0
624,PAYMENT,69155.75,C9179650468,1701457.89,1632273.8,M883363287,157474.8,225208.19,0,0
141,CASH_IN,53034.98,C5195206160,53214.57,174.24,M4708935286,0.0,47758.92,0,0
430,CASH_IN,356876.24,C5636119027,0.0,0.0,M2736227695,0.0,354039.31,0,0
462,PAYMENT,23743.24,C2655010788,93087.79,69338.44,M8533110176,0.0,23004.83,0,0
584,CASH_OUT,168814.33,C838551717,22922.83,0.0,C9026811110,25691.81,191955.31,0,0
150,CASH_IN,30019.7,C9129843403,0.0,0.0,M4673611791,6741.31,34112.86,0,0
694,CASH_OUT,652528.13,C7223475874,0.0,0.0,C6638151297,4136.87,593235.22,0,0
130,CASH_IN,2792.65,C465580610,300903.34,298065.97,M6082119866,29035.13,31682.68,0,0
242,CASH_OUT,77208.66,C9184591171,114790.44,37553.45,C5926827881,61154.85,129225.84,0,0
31,PAYMENT,138763.35,C1279286600,1821509.51,1682646.07,M1354422776,18879.8,144443.59,0,0
393,CASH_OUT,134314.7,C150879282,0.0,0.0,C3768031114,1328.84,123007.33,0,0
374,CASH_IN,37622.51,C9125709597,36859.41,0.0,M4599823203,90545.35,126528.92,0,0
418,CASH_OUT,14720.35,C7597752425,0.0,0.0,C3256386593,18870.08,32207.39,0,0
285,PAYMENT,16872.74,C7734927320,0.0,0.0,M7316625699,0.0,15465.58,0,0
5,CASH_OUT,10680.06,C3374217096,2074.71,0.0,C3892587785,0.0,9657.81,0,0
679,CASH_IN,130326.16,C6235971216,0.0,0.0,M3219450257,9501.15,132162.06,0,0
119,CASH_IN,103610.23,C4503725131,0.0,0.0,M3992951681,5119026.94,5209092.46,0,0
1,PAYMENT,39213.82,C6590667392,13007.68,0.0,M9494952874,0.0,34769.33,0,0
620,PAYMENT,122756.66,C9500024887,452762.26,329978.65,M6986054978,0.0,122528.78,0,0
535,TRANSFER,7226429.07,C7699981134,0.0,0.0,C9998213745,0.0,6399418.68,0,0
200,PAYMENT,101150.02,C5469386225,361105.93,259955.22,M660257466,1208.49,93129.03,0,0
677,PAYMENT,21821.6,C3709675841,0.0,0.0,M3501772952,128286.02,149864.25,0,0
207,PAYMENT,5339.13,C6413120307,1914.5,0.0,M9244804312,153618.03,158493.45,0,0
716,CASH_IN,12427.5,C8082708252,25685.06,13284.43,M1286375910,0.0,10971.29,0,0
111,CASH_OUT,47437.55,C735932552,0.0,0.0,C1821233293,0.0,40455.44,0,0
325,CASH_IN,17766.76,C5545304109,5977.43,0.0,M1663296230,343403.12,360506.26,0,0
272,PAYMENT,59172.5,C7668508332,0.0,0.0,M9462896543,0.0,51653.85,0,0
648,CASH_OUT,16806.75,C9528641400,2019286.42,2002513.29,C8784881378,3012.04,18644.15,0,0
361,CASH_IN,40052.72,C8956337376,148.75,0.0,M3869875869,765143.18,803118.33,0,0
737,PAYMENT,14296.08,C6212029172,0.0,0.0,M6564532962,250094.48,264350.24,0,0
521,CASH_OUT,34486.05,C246367627,0.0,0.0,C9403632756,22370.77,55690.33,0,0
535,PAYMENT,20346.27,C3679926980,0.0,0.0,M7995165343,53617.93,70918.37,0,0
271,CASH_IN,643949.19,C2935603303,64831.29,0.0,M5142664542,442195.75,1083110.8,0,0
593,CASH_IN,46955.82,C6140427939,563350.84,516507.38,M6205785095,388224.93,429893.93,0,0
284,TRANSFER,473871.79,C6000851855,0.0,0.0,C2452814284,0.0,471265.55,0,0
278,CASH_IN,2924.43,C723300553,28384.9,25445.63,M1462422367,181790.16,184449.68,0,0
725,CASH_OUT,110402.98,C9543849382,8239.26,0.0,C5058355610,0.0,94644.63,0,0
565,PAYMENT,216714.88,C6300984222,15431.85,0.0,M3433846058,481112.73,692924.16,0,0
48,CASH_IN,455414.53,C9943305676,0.0,0.0,M8977144456,36062.06,435434.44,0,0
441,PAYMENT,75859.21,C2036105005,0.0,0.0,M8856659844,1275990.59,1351413.35,0,0
413,PAYMENT,206166.19,C2802380618,604828.18,398609.76,M899496774,6338.2,182450.02,0,0
193,PAYMENT,53905.76,C1819600980,31205.77,0.0,M4933061537,13539.6,64624.21,0,0
431,PAYMENT,349740.59,C7573132132,0.0,0.0,M7881952466,0.0,347311.63,0,0
743,CASH_IN,92985.3,C4444642854,0.0,0.0,M4840204617,1061422.92,1152580.01,0,0
572,PAYMENT,7501.45,C7036715567,529497.58,521989.68,M595354229,684304.03,691651.57,0,0
188,PAYMENT,56823.45,C7001401793,127952.18,71076.94,M6942705625,0.0,54348.63,0,0
8,DEBIT,74689.36,C1777695022,10994.26,0.0,M3385603365,53974.6,128272.59,0,0
697,PAYMENT,20691.55,C2634943631,3208.27,0.0,M3033439775,0.0,19219.56,0,0
638,CASH_OUT,29444.03,C265027329,0.0,0.0,C7312877593,0.0,29108.09,0,0
597,PAYMENT,4829.37,C8296246036,352268.93,347377.62,M1708247440,21512.68,26198.17,0,0
705,CASH_IN,72263.86,C6853003669,0.0,0.0,M9853557853,394589.18,462569.05,0,0
469,CASH_IN,876600.45,C4829718089,46751.66,0.0,M5731297579,0.0,836367.52,0,0
105,CASH_IN,92492.96,C8976423858,0.0,0.0,M2646456620,0.0,90825.78,0,0
43,CASH_IN,307626.7,C6566313585,18430.71,0.0,M3613950133,8419.43,282212.11,0,0
664,CASH_OUT,111597.87,C7630537939,0.0,0.0,C8822935732,0.0,111205.7,0,0
136,CASH_IN,34081.61,C2066022238,795532.77,761441.87,M7215759805,0.0,30474.86,0,0
615,CASH_IN,4198.16,C341424315,0.0,0.0,M879020579,0.0,3820.43,0,0
369,CASH_OUT,127105.25,C4999674761,0.0,0.0,C4326826248,0.0,124727.3,0,0
64,CASH_OUT,4013.32,C7710867412,515356.12,511243.73,C5131636969,574300.46,577727.58,0,0
141,TRANSFER,22506.48,C1176376085,105691.6,83201.27,C8171823554,20144.14,39778.74,0,0
261,CASH_IN,163849.0,C5013136464,0.0,0.0,M5516275418,3429.06,149764.06,0,0
706,CASH_IN,91507.7,C3515365964,15134.73,0.0,M4084256276,182514.72,270372.23,0,0
4,CASH_IN,214113.48,C2170864093,0.0,0.0,M962329848,0.0,187632.58,0,0
600,PAYMENT,138267.79,C7713498284,71491.62,0.0,M6062867341,0.0,125357.36,0,0
530,PAYMENT,493802.54,C841048922,18590.35,0.0,M3457539593,0.0,444099.05,0,0
592,PAYMENT,7318.13,C3648470534,0.0,0.0,M2978884476,0.0,6712.86,0,0
514,CASH_OUT,7160.12,C6103569099,374.36,0.0,C6020612896,0.0,6983.11,0,0
282,CASH_IN,49502.45,C3124320494,0.0,0.0,M1254296797,27459.65,72832.57,0,0
8,PAYMENT,100635.2,C7876087896,57868.57,0.0,M9229696508,0.0,89616.94,0,0
417,PAYMENT,33008.19,C6212054116,0.0,0.0,M556709988,5445.38,38032.29,0,0
713,PAYMENT,79521.96,C2609386090,9439.94,0.0,M6514306684,12335.3,81869.28,0,0
301,PAYMENT,72285.62,C5456585837,0.0,0.0,M4437995696,0.0,67296.77,0,0
315,CASH_OUT,19929.59,C6941793317,0.0,0.0,C6202742712,0.0,18584.53,0,0
89,CASH_OUT,247827.55,C2874192788,14575.53,0.0,C4748942858,0.0,240582.11,0,0
616,CASH_OUT,230539.26,C2984011328,0.0,0.0,C3652196585,0.0,202302.73,0,0
322,CASH_OUT,10870.73,C8270592331,8640.15,0.0,C1267414273,169028.01,178372.95,0,0
511,TRANSFER,739225.53,C8550730556,361971.94,0.0,C3267880200,5460.84,645156.08,0,0
532,CASH_OUT,18027.36,C4027301440,10660.17,0.0,C4720778226,2544.23,19978.58,0,0
176,CASH_OUT,42343.41,C9287668908,18477.14,0.0,C6553943216,281051.32,317819.96,0,0
510,PAYMENT,387469.35,C7995859399,0.0,0.0,M2019616422,61677.72,397921.3,0,0
376,PAYMENT,5746.73,C6111206962,53905.14,48164.47,M9439584761,0.0,4979.29,0,0
695,CASH_OUT,64628.61,C7872796645,143021.15,78359.86,C7882292659,345793.08,402420.41,0,0
738,CASH_IN,8947.82,C2184662371,1333569.63,1324697.42,M2801603261,3496.25,12100.93,0,0
399,CASH_IN,19899.08,C3077822683,19504.22,0.0,M6930593428,0.0,17986.43,0,0
548,CASH_OUT,6701.75,C3865004200,0.0,0.0,C6487326309,43538.84,49861.4,0,0
35,CASH_OUT,6116.35,C8030278462,4713.56,0.0,C3169580987,99587.38,104829.95,0,0
293,TRANSFER,10848.61,C6078456431,0.0,0.0,C3804617079,3236078.9,3246329.96,0,0
623,CASH_IN,57057.75,C1506985884,1247.84,0.0,M491896559,94086.18,146268.62,0,0
203,CASH_IN,52936.4,C6944647849,1030664.04,977843.64,M7353605030,265382.59,311349.28,0,0
363,CASH_OUT,168688.95,C8688973628,32914.83,0.0,C4862258821,132556.99,291975.65,0,0
104,PAYMENT,211202.14,C6269972833,0.0,0.0,M7604770057,0.0,205799.27,0,0
281,PAYMENT,89337.27,C9048225132,173081.71,83803.17,M8596635444,60709.02,138831.77,0,0
535,CASH_OUT,57613.63,C119605255,0.0,0.0,C7238006096,377653.21,430203.07,0,0
718,PAYMENT,85864.37,C8683722480,106035.2,20198.24,M3696049334,0.0,79292.64,0,0
437,PAYMENT,6606.64,C373585534,0.0,0.0,M3612329552,0.0,6327.09,0,0
655,CASH_OUT,32178.61,C9609125305,42061.57,9811.9,C2630005977,1159022.19,1190681.21,0,0
194,CASH_IN,304190.7,C5340853375,0.0,0.0,M4754998756,0.0,283935.0,0,0
353,CASH_IN,58379.77,C7802046676,0.0,0.0,M7427256030,10587.97,61442.94,0,0
296,CASH_OUT,98749.1,C1579648969,53213.4,0.0,C6508207243,227268.25,313944.12,0,0
22,CASH_IN,1303.84,C232661512,733.08,0.0,M5657629078,0.0,1227.06,0,0
54,CASH_OUT,73459.06,C2525512414,0.0,0.0,C9838974654,153102.61,221009.77,0,0
477,CASH_IN,399640.24,C5409211538,36368.75,0.0,M3270736723,0.0,379036.19,0,0
123,CASH_OUT,58137.48,C7536879378,55898.71,0.0,C4927601417,25775.9,75793.85,0,0
484,CASH_OUT,5393.14,C7624592470,94902.8,89470.88,C7929990143,0.0,4895.29,0,0
86,PAYMENT,4956.82,C164722308,0.0,0.0,M3962916267,28181.05,32508.0,0,0
229,PAYMENT,78903.62,C7339800010,0.0,0.0,M7684810329,3566.42,81663.54,0,0
346,TRANSFER,139784.88,C8911056305,21538.98,0.0,C3616862863,3379.73,137649.58,0,0
136,PAYMENT,86637.94,C5793815346,0.0,0.0,M3956315066,0.0,82701.96,0,0
638,CASH_OUT,1825022.67,C3132143517,18023.72,0.0,C5580238920,4048902.99,5601360.64,0,0
37,PAYMENT,13109.54,C388954328,0.0,0.0,M3547848601,11613.49,24343.81,0,0
175,PAYMENT,73194.58,C7471964457,0.0,0.0,M7214948780,5220.25,69297.22,0,0
401,CASH_OUT,4994.02,C3422742065,0.0,0.0,C1684866770,14317.72,19022.25,0,0
198,CASH_IN,3061.24,C5339752803,0.0,0.0,M7950063791,23627.02,26288.68,0,0
356,CASH_IN,79923.74,C785444529,156053.94,76122.73,M579376127,191314.53,259289.14,0,0
12,CASH_IN,8432.07,C5689729237,86462.62,78010.75,M1644512739,26974.29,35294.98,0,0
355,TRANSFER,70294.99,C422617505,15145.54,0.0,C4856400945,228686.97,291192.71,0,0
178,CASH_OUT,22561.54,C2581377223,0.0,0.0,C2187280025,0.0,20794.45,0,0
340,CASH_IN,15934.79,C4885923984,0.0,0.0,M3609057290,43451.81,58582.87,0,0
50,PAYMENT,5328.66,C6223384029,3155.58,0.0,M5896611341,422452.64,427759.5,0,0
229,PAYMENT,22141.29,C4815742647,6632.98,0.0,M4602819495,0.0,19486.75,0,0
394,PAYMENT,3865.53,C8800124332,0.0,0.0,M9309181356,0.0,3705.57,0,0
570,DEBIT,32668.68,C1219688795,573428.05,540746.8,M8629311598,2556.8,32369.13,0,0
259,CASH_IN,1316919.65,C4540683806,0.0,0.0,M4893585800,0.0,1242088.36,0,0
318,TRANSFER,12046.31,C7880369612,47720.77,35702.63,C7218555325,0.0,11407.36,0,0
686,CASH_IN,325656.25,C7348652456,0.0,0.0,M6789694429,344067.02,624365.45,0,0
314,CASH_IN,157222.86,C8419760066,0.0,0.0,M415886145,0.0,141843.42,0,0
445,CASH_IN,63553.22,C9528743813,53115.34,0.0,M2730509531,0.0,57996.09,0,0
319,PAYMENT,219793.62,C457051835,133799.27,0.0,M1540037880,625933.79,820635.87,0,0
199,CASH_OUT,257956.69,C695900775,263155.58,5194.04,C7795971095,147929.37,367961.75,0,0
725,PAYMENT,1956.49,C9033401921,0.0,0.0,M3613906811,197733.43,199423.55,0,0
470,CASH_OUT,164422.62,C4905489955,76052.08,0.0,C7533745121,735473.97,882757.59,0,0
527,PAYMENT,44188.27,C5374587518,0.0,0.0,M6347021788,44817.41,84123.0,0,0
447,PAYMENT,30581.21,C893634303,835019.49,804402.07,M7331287753,29167.08,59030.05,0,0
635,PAYMENT,41967.1,C6079361328,38458.97,0.0,M915281987,2852.36,41637.98,0,0
172,TRANSFER,404452.6,C2830382231,117388.83,0.0,C8579645961,280123.72,653430.8,0,0
325,TRANSFER,1096361.33,C5022672057,0.0,0.0,C8719847108,0.0,1086337.47,0,0
679,CASH_OUT,82738.4,C6911118884,178980.97,96323.09,C5314453840,17669.66,93718.7,0,0
168,PAYMENT,168890.18,C7850514605,0.0,0.0,M1373820590,0.0,155631.97,0,0
118,PAYMENT,28790.38,C3070189838,0.0,0.0,M6471371695,0.0,27734.66,0,0
206,PAYMENT,2608.82,C1970712779,7833.84,5246.4,M696668276,5143044.54,5145647.6,0,0
549,CASH_IN,25768.71,C2677414444,94381.06,68607.48,M7346320123,14125.4,38295.35,0,0
359,PAYMENT,271083.4,C7533961583,79429.43,0.0,M6072974202,57536.18,322904.29,0,0
405,PAYMENT,15968.01,C4211683654,19868.22,3890.88,M3611806047,53290.85,67822.87,0,0
52,CASH_IN,105204.54,C6999863145,152213.04,46964.43,M5891055979,0.0,104077.84,0,0
461,CASH_IN,1888307.53,C3469931884,37489.95,0.0,M9800429657,6852.49,1630271.2,0,0
570,CASH_OUT,344411.01,C1703368070,73823.92,0.0,C3611829801,0.0,296252.72,0,0
83,CASH_IN,47813.73,C1694190932,6774.16,0.0,M6310809400,41407.44,86512.11,0,0
35,PAYMENT,24674.57,C2483378036,0.0,0.0,M7955175833,0.0,21423.47,0,0
354,CASH_OUT,20137.36,C3450232100,160741.87,140619.73,C9887330055,0.0,17255.19,0,0
458,CASH_OUT,262931.76,C1020138100,10281.16,0.0,C4499138314,991742.56,1229936.18,0,0
467,PAYMENT,114874.57,C412089055,1044762.8,929896.72,M3440575688,72130.95,183699.7,0,0
433,PAYMENT,22370.52,C6909481712,0.0,0.0,M4220740436,0.0,20333.99,0,0
37,CASH_OUT,172904.35,C1151714061,59380.2,0.0,C5020841668,105746.51,257951.3,0,0
739,CASH_IN,42970.65,C6211758855,37987.55,0.0,M9715066278,3989.82,44215.05,0,0
295,CASH_IN,14387.78,C8071312484,44142.96,29715.67,M1915849967,30669.64,42982.25,0,0
155,CASH_OUT,38799.01,C6691792884,0.0,0.0,C5892713343,0.0,36655.34,0,0
643,CASH_OUT,211377.03,C4540666688,70368.13,0.0,C8857966480,1460896.09,1645819.9,0,0
537,CASH_IN,29544.64,C8099054220,20022.98,0.0,M6702049511,78780.63,108275.12,0,0
585,CASH_OUT,27042.89,C3196591371,0.0,0.0,C9880523140,22721.46,47511.75,0,0
472,TRANSFER,1101368.87,C9344341632,6151.53,0.0,C7152418092,714532.88,1811255.95,0,0
708,PAYMENT,11376.76,C7094847249,45816.0,34410.48,M5817791942,18540.23,28562.18,0,0
646,CASH_OUT,3475.85,C1759581370,56868.05,53341.25,C2622968168,51880.35,55248.22,0,0
707,CASH_OUT,251729.71,C4116917778,20714.62,0.0,C5044116250,36315.27,284818.7,0,0
722,CASH_OUT,12816.91,C8112065119,52306.34,39552.28,C6841941050,272.65,11831.31,0,0
379,CASH_OUT,14154.35,C6718615093,0.0,0.0,C1835617582,150357.02,162870.31,0,0
4,CASH_OUT,141225.62,C2537658977,0.0,0.0,C828459184,19598.99,147013.38,0,0
157,PAYMENT,26224.16,C7941546423,0.0,0.0,M929585936,10794.94,34655.22,0,0
